title,company,location,posted_time,description,link
Senior Applications Systems...,Useready,"Manhattan, NY",8 minutes ago,USEReady has an immediate long term contract opportunity for a Senior Application Systems Developer in NY City. The ideal candidate,https://www.dice.com/jobs/detail/Senior-Applications-Systems-Developer-%26%2345-ETL-Useready-Manhattan-NY-10024/designnj1/BBBH16393%26%2345126
Middleware Operations Engineer,Experis,"Jersey City, NJ",8 minutes ago,Greetings! We are looking for an Middleware Operations Engineer for one of our direct client in Jersey City - preferred.,https://www.dice.com/jobs/detail/Middleware-Operations-Engineer-Experis-Jersey-City-NJ-07304/COMSYSD/FOX_11460350%26%234528
Application Security Engineer,SPIN Analytics and Strategy,"Short Hills, NJ",8 minutes ago,"Application Security Engineer Shorthills,NJ Responsibilities Implement a source code scanner tool such as Checkmarx or Fortify,...",https://www.dice.com/jobs/detail/Application-Security-Engineer-SPIN-Analytics-and-Strategy-Short-Hills-NJ-07078/RTX1aa5d2/JPC13%26%234513
AWS IAM Expert,Siri Infosolutions Inc,"New York, NY",7 minutes ago,"Position: AWS IAM Expert Location: New York City, NY Duration: 12+ Months Responsibilities:- Create and manage AWS IAM policies,...",https://www.dice.com/jobs/detail/AWS-IAM-Expert-Siri-Infosolutions-Inc-New-York-NY-10001/10212489a/2019%26%234514561
Cloud Solution Architect,Experis,"Woodbridge, NJ",6 minutes ago,"Hi, We have an urgent requirement from our Client based at Iselin, New Jersey. If you are interested please send",https://www.dice.com/jobs/detail/Cloud-Solution-Architect-Experis-Woodbridge-NJ-07095/COMSYSD/FOX_11459540%26%2345602
Linux System Engineer,Experis,"New York, NY",6 minutes ago,We're hiring Junior to Mid-level System Engineers for our client - a Multinational Investment Bank to be part of their,https://www.dice.com/jobs/detail/Linux-System-Engineer-Experis-New-York-NY-10008/COMSYSD/FOX_11424428%26%2345866
Software Programmer,Experis,"Queens, NY",6 minutes ago,"URGENT NEED Software Programmer for Electronic Case Reporting (ECR) project!!! Location: 28th Street, Long Island City, New York 11101...",https://www.dice.com/jobs/detail/Software-Programmer-Experis-Queens-NY-11415/COMSYSD/FOX_11457210%26%2345315
QA Test Automation Engineer,NYC Dept of Info Technology (DoITT),"New York, NY",2 weeks ago,"QA Test Automation Engineer Salary: up to $110,000 Commensurate with Experience Excellent Benefits Brooklyn, NY Job Description: Work...",https://www.dice.com/jobs/detail/QA-Test-Automation-Engineer-NYC-Dept-of-Info-Technology-%28DoITT%29-New-York-NY-10001/10110574/416883
Data Analyst/ Business Analyst,TCG Digital - NJ,"Nyc, NY",2 weeks ago,Role1: Position : Analytics Consultant/ Business Analyst Location: NJ / NY / CT Start: Immediate Duration: 6 months Skillsets:...,https://www.dice.com/jobs/detail/Data-Analyst%26%2347-Business-Analyst-TCG-Digital-%26%2345-NJ-Nyc-NY-10001/90922878/6331522
Tech Lead - C++ Developer,Spinnaker Search Group LLC,"Iselin, NJ",1 week ago,A financial services and technology client of ours based out of New York City is looking to bring on an,https://www.dice.com/jobs/detail/Tech-Lead-%26%2345-C%2B%2B-Developer-Spinnaker-Search-Group-LLC-Iselin-NJ-08830/10494670/6327273
DevOps Engineer / Cloud Developer,Vega Consulting Solutions,"Parsippany-troy Hills, NJ",4 days ago,"VEGA IS HIRING! Actively searching for a CloudDeveloper for a Permanent Position with our direct client in Parsippany, NJ. This",https://www.dice.com/jobs/detail/DevOps-Engineer-%26%2347-Cloud-Developer-Vega-Consulting-Solutions-Parsippany%26%2345troy-Hills-NJ-/vega/KM12132
Software Engineer Risk Developer,Gotham Technology,"New York, NY",19 hours ago,International global alternative asset management client of ours in Midtown Manhattan is looking to add a talented Software Engineer...,https://www.dice.com/jobs/detail/Software-Engineer-Risk-Developer-Gotham-Technology-New-York-NY-10001/10486491/NW%26%2345RiskDev
Cloud Architect-AWS solution...,Tephra Inc.,"Edison, NJ",15 hours ago,"10-12 years of overall IT experience in architecting, designing and building enterprise systems with minimum 3 in architecting,...",https://www.dice.com/jobs/detail/Cloud-Architect%26%2345AWS-solution-architect-Tephra-Inc.-Edison-NJ-08817/10462853/RJ25025
Devops Architect - NYC,Tephra Inc.,"New York, NY",15 hours ago,We are seeking DevOps Solutions Architect with extensive technical expertise to work with customers' complex business problems. In...,https://www.dice.com/jobs/detail/Devops-Architect-%26%2345-NYC-Tephra-Inc.-New-York-NY-10001/10462853/RJ25019
Data Intelligence & Analytics...,Wheelhouse Capital LLC,"Yonkers, NY",2 weeks ago,We are a brand name industry leading organization that has been in business for over 75 years. We are a,https://www.dice.com/jobs/detail/Data-Intelligence-%26-Analytics-Manager-Needed-At-Global-Firm-Wheelhouse-Capital-LLC-Yonkers-NY-10701/10369001/6297948
Data Intelligence & Analytics...,Wheelhouse Capital LLC,"White Plains, NY",2 weeks ago,We are a brand name industry leading organization that has been in business for over 75 years. We are a,https://www.dice.com/jobs/detail/Data-Intelligence-%26-Analytics-Manager-Needed-At-Global-Firm-Wheelhouse-Capital-LLC-White-Plains-NY-10601/10369001/6297967
Android Developer Just in!,Access Staffing,"New York, NY",2 weeks ago,Android Developer Just in! Leading NYC organization has newly created position for multi-talented Android Developer to join expanding...,https://www.dice.com/jobs/detail/Android-Developer-Just-in%21-Access-Staffing-New-York-NY-10017/accperny/17211277
Senior Cisco Network Engineer -...,Stone Search,"New York, NY",1 week ago,Our client is seeking a Senior (SNE) Network Engineer with a strong background in network and wireless technologies to join,https://www.dice.com/jobs/detail/Senior-Cisco-Network-Engineer-%26%2345-Full-Time-Local-Only-Stone-Search-New-York-NY-10001/10238328/6339983
ETL/ Big Data Developer - Fixed...,CoTalent,"Newark, NJ",2 weeks ago,About the Company This is a well known financial services organization who have offices in all major cities across the,https://www.dice.com/jobs/detail/ETL%26%2347-Big-Data-Developer-%26%2345-Fixed-Income%2C-NEWARK%2C-New-Jersey-CoTalent-Newark-NJ-07101/91102393/6305489
Applications Developer Team...,Paradigm Partners LLC,"New York, NY",1 week ago,"Stability, Technology and Fantastic Benefits including Free Tuition for you and your spouse. Summary NYC based prestigious University...",https://www.dice.com/jobs/detail/Applications-Developer-Team-Lead%26%2347Prestigious-University%26%2347Great-benefits-including-free-tuition-Paradigm-Partners-LLC-New-York-NY-10001/10221476/6008235
Azure Cloud Solutions Architect -...,Premium Information Technology,"Edison, NJ",4 days ago,Job Title Azure Cloud Solutions Architect Location:-Edison NJ Position Type:-Full time Number of Positions:-3 Azure This role will be...,https://www.dice.com/jobs/detail/Azure-Cloud-Solutions-Architect-%26%2345-Edison-NJ-Premium-Information-Technology-Edison-NJ-08817/prepa001/JPC203%26%2345203
OMS Implementation & Support...,Next Step Systems,"Great Neck, NY",23 hours ago,"OMS Implementation & Support Engineer - Interview Now! ***Company has experienced significant growth, having doubled in size the...",https://www.dice.com/jobs/detail/OMS-Implementation-%26-Support-Engineer-%26%2345-Interview-Now%21-%26%2345-M-Next-Step-Systems-Great-Neck-NY-11020/NEXIL001/6327150
Lead Engineer--Fulltime position,InfoPeople Corp,"Nyc, NY",22 hours ago,"InfoPeople Corporation is currently seeking an Lead Engineer with our direct client in their NYC, NY location. This is a",https://www.dice.com/jobs/detail/Lead-Engineer%26%2345%26%2345Fulltime-position-InfoPeople-Corp-Nyc-NY-10001/10186340/HL0001
Java Developer (Associate /...,BNY Mellon Corporation,"New York, NY",4 days ago,Our software engineers develop the next-generation technologies that impact how billions of people around the world participate in the...,https://www.dice.com/jobs/detail/Java-Developer-%28Associate-%26%2347-Intermediate-levels%29-BNY-Mellon-Corporation-New-York-NY-10001/91003102/6334141
Java Technical Leads/Architect -...,InfiCare Technologies,"New York City, NY",8 minutes ago,"Title: Java Technical Leads/ Architect Job Location: DE, PA, NJ, NY, DC, NC, MA Any of these locations, (60-70% Travel",https://www.dice.com/jobs/detail/Java-Technical-Leads%26%2347Architect-%26%2345-Full-Time-role_Pls-check-InfiCare-Technologies-New-York-City-NY-10259/10113809/2019%26%234521527
System Reliability Engineer (NYC...,Gambit Technologies Inc,"New York, NY",1 day ago,System Reliability Engineer (NYC $200 - $300k) A top fin-tech shop in NYC is looking to bring in reliability engineers,https://www.dice.com/jobs/detail/System-Reliability-Engineer-%28NYC-%24200-%26%2345-%24300k%29-Gambit-Technologies-Inc-New-York-NY-10001/10116662/JP120364212
Devops with ELK Stack Developer,Spectra Group,"Hoboken, NJ",2 weeks ago,"Role: ELK Stack Sr. Developer Location: Hoboken, NJ Duration: 6+ months Any visa will work Job Description: Design and implement",https://www.dice.com/jobs/detail/Devops-with-ELK-Stack-Developer-Spectra-Group-Hoboken-NJ-07030/10448217A/ELK_Stack
Certified AWS Architect with Devops,Virtusa,"New York, NY",1 week ago,"We are looking for AWS Architect New York, NY. This is a contract position. Job Description: Enterprise level experience Experience",https://www.dice.com/jobs/detail/Certified-AWS-Architect-with-Devops-Virtusa-New-York-NY-10001/10115393/6337253
Sr. Windows Engineer and Linux...,Make Corporation,"New York, NY",4 days ago,"Sr. Windows Engineer and Linux Engineer #JP 20249 If this position is of interest to you, please email your resume",https://www.dice.com/jobs/detail/Sr.-Windows-Engineer-and-Linux-Engineer-Make-Corporation-New-York-NY-10001/makecorp/JP%26%234520249NY
Senior Data Lake...,Cardinal Integrated Technologies Inc,"New York, NY",19 hours ago,"Send your resume for immediate consideration with availability, contact and rate details to Title: Senior Data Lake...",https://www.dice.com/jobs/detail/Senior-Data-Lake-Engineer%26%2347Developer%26%2345Tech-Lead-Cardinal-Integrated-Technologies-Inc-New-York-NY-10001/10121181/6333419
Equity / SQL Developer (Consulting),The Caldwell Group,"New York, NY",10 hours ago,Looking for a Developer to join the Equities IT team to develop solutions for Equities Front-Back systems. You will work,https://www.dice.com/jobs/detail/Equity-%26%2347-SQL-Developer-%28Consulting%29-The-Caldwell-Group-New-York-NY-10001/caldwell/6118788
Sr. DevOps Network Engineer,Experis,"Short Hills, NJ",6 minutes ago,"URGENT NEED - Senior DevOps Network Engineer role in Short Hills, NJ!! Please Note: Only W2 submissions are allowed. Third",https://www.dice.com/jobs/detail/Sr.-DevOps-Network-Engineer-Experis-Short-Hills-NJ-07078/COMSYSD/FOX_11451544%26%2345608
Java Developer with Capital Market...,Synechron Inc.,"New York City, NY",1 month ago,"About Synechron: Synechron is one of the fastest-growing digital, business consulting & technology firms in the world. Specialized...",https://www.dice.com/jobs/detail/Java-Developer-with-Capital-Market-Experience-Synechron-Inc.-New-York-City-NY-10006/10111699/336597
Contract - Data Engineer (2/3...,Talent International,"New York, NY",2 weeks ago,Contract Data Engineer Role My client is a well-known name in the music industry based in NYC. They are expanding,https://www.dice.com/jobs/detail/Contract-%26%2345-Data-Engineer-%282%26%23473-years-experience%29-Talent-International-New-York-NY-10001/91074980/6330379
Splunk Consultant - Long Term...,DTG Consulting Solutions Inc.,"New York, NY",2 weeks ago,"Major Data Center located in downtown, New York City, is seeking a Splunk consultant for long-term engagement. Candidates need to",https://www.dice.com/jobs/detail/Splunk-Consultant-%26%2345-Long-Term-Project%2C-Candidate-local-to-New-York-City-DTG-Consulting-Solutions-Inc.-New-York-NY-10001/datacny/6337094
Looking for Mandarin-speaking Java...,Career Cloud Inc,"Nyc, NY",2 weeks ago,"Looking for Mandarin-speaking Java Developers in NYC/NJ/CT!! -Global Investment Bank - Strong academic background in Computer Science,...",https://www.dice.com/jobs/detail/Looking-for-Mandarin%26%2345speaking-Java-Developers-in-NY%26%2347NJ-for-IB%21-%28SUNDEEP-P%23201.565.2634%29-Career-Cloud-Inc-Nyc-NY-10001/RTX1d4313/6236870
Tibco Developer (Local Only - F2F...,The Silicon Partners Inc.,"Union, NJ",1 week ago,F2F Interview must and only local candidates. Job Description: This position will provide Administrative Support for the TIBCO...,https://www.dice.com/jobs/detail/Tibco-Developer-%28Local-Only-%26%2345-F2F-Interview%29%29-The-Silicon-Partners-Inc.-Union-NJ-07083/90979346/Tibco_Union_NJ
Urgent need for DATA ENGINEER...,Sriven Systems Inc.,"Port Washington, NY",7 days ago,"Hi, Hope you are doing great, Once check the JD and please let me know your interest .. Title: Data",https://www.dice.com/jobs/detail/Urgent-need-for-DATA-ENGINEER-%40Port-Washington%2C-New-York-Sriven-Systems-Inc.-Port-Washington-NY-11050/10238807/SREE121719
Urgent need for DATA ENGINEER @@...,Sriven Systems Inc.,"Port Washington, NY",7 days ago,"Hi, Greetings from Sriven Systems! Please go through the below Position and If you are interested send me your Updated",https://www.dice.com/jobs/detail/Urgent-need-for-DATA-ENGINEER-%40%40-Port-Washington%2C-NY-Sriven-Systems-Inc.-Port-Washington-NY-11050/10238807/AKBR121919
Lead BA - ION Marketview MMI -...,Botsford Associates LLC,"New York, NY",6 days ago,One of our clients is in need of a solid ION Subject matter expert to help implement pricing solutions for,https://www.dice.com/jobs/detail/Lead-BA-%26%2345-ION-Marketview-MMI-%26%2345-Fixed-Income-e%26%2345Trading-%26%2345-%24125%26%2347hr-Botsford-Associates-LLC-New-York-NY-10001/10364413/6345787
"MDM Developer--NYC, NY",Kani Solutions,"New York City, NY",4 days ago,"Hi, Hope u doing well This is Sadhana from Kani solution I have urgent requirement for my client, Please have",https://www.dice.com/jobs/detail/MDM-Developer%26%2345%26%2345NYC%2C-NY-Kani-Solutions-New-York-City-NY-10259/10360587/2019%26%23455793
Direct Client- Sr. TIBCO...,Cardinal Integrated Technologies Inc,"Union, NJ",19 hours ago,"Send your resume for immediate consideration with availability, contact and rate details to Position: Sr. TIBCO Administrator...",https://www.dice.com/jobs/detail/Direct-Client%26%2345-Sr.-TIBCO-Administrator-Cardinal-Integrated-Technologies-Inc-Union-NJ-07083/10121181/6339758
SQL Database Developer - Direct...,ACI Infotech,"Nyc, NY",3 days ago,Greetings from ACI ! ACI Financial Services is looking for SQL Database developer Cloud Experience is Plus. Minimum Qualifications 8+,https://www.dice.com/jobs/detail/SQL-Database-Developer-%26%2345-Direct-Client-ACI-Infotech-Nyc-NY-10001/10342460/6345006
UI/Angular Developer - F2F...,Cygnus Professionals,"New York, NY",20 hours ago,"Position: UI/Angular Developer Location: NYC, NY Duration: Long term Locals Preferred- In person mandatory Areas of software...",https://www.dice.com/jobs/detail/UI%26%2347Angular-Developer-%26%2345-F2F-interview-Cygnus-Professionals-New-York-NY-10001/10426508/6340977
